ANO_CENSO|PK_COD_MATRICULA|FK_COD_ALUNO|NU_DIA|NU_MES|NU_ANO|NUM_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|FK_COD_PAIS_ORIGEM|FK_COD_ESTADO_NASC|SGL_UF_NASCIMENTO|FK_COD_MUNICIPIO_DNASC|FK_COD_ESTADO_END|SIGLA_END|FK_COD_MUNICIPIO_END|ID_ZONA_RESIDENCIAL|ID_TIPO_ATENDIMENTO|ID_N_T_E_P|ID_RESPONSAVEL_TRANSPORTE|ID_POSSUI_NEC_ESPECIAL|ID_TIPO_NEC_ESP_CEGUEIRA|ID_TIPO_NEC_ESP_BAIXA_VISAO|ID_TIPO_NEC_ESP_SURDEZ|ID_TIPO_NEC_ESP_DEF_AUDITIVA|ID_TIPO_NEC_ESP_SURDO_CEGUEIRA|ID_TIPO_NEC_ESP_DEF_FISICA|ID_TIPO_NEC_ESP_DEF_MENTAL|ID_TIPO_NEC_ESP_DEF_MULTIPLAS|ID_TIPO_NEC_ESP_AUTISMO|ID_TIPO_NEC_ESP_ASPERGER|ID_TIPO_NEC_ESP_RETT|ID_TIPO_NEC_ESP_TDI|ID_TIPO_NEC_ESP_SUPERDOTACAO|FK_COD_MOD_ENSINO|FK_COD_ETAPA_ENSINO|PK_COD_TURMA|FK_COD_CURSO_PROF|COD_UNIFICADA|FK_COD_TIPO_TURMA|PK_COD_ENTIDADE|FK_COD_ESTADO_ESCOLA|SIGLA_ESCOLA|COD_MUNICIPIO_ESCOLA|ID_LOCALIZACAO_ESC|ID_DEPENDENCIA_ADM_ESC|DESC_CATA_ESCOLA_PRIV|ID_CONVENIADA_PP_ESC|ID_TIPO_CONVENIO_PODER_PUBLICO|ID_MANT_ESCOLA_PRIVADA_EMP|ID_MANT_ESCOLA_PRIVADA_ONG|ID_MANT_ESCOLA_PRIVADA_SIND|ID_MANT_ESCOLA_PRIVADA_S_FINS|ID_DOCUMENTO_REGULAMENTACAO|ID_LOCALIZACAO_DIFERENCIADA|ID_EDUCACAO_INDIGENA
2010|46167171|119307711770|29|11|1980|30|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2160451||0|0|31338770|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|46167172|120787626529|24|11|1983|27|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2160451||0|0|31338770|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|46167173|121978144600|14|4|1989|21|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2160451||0|0|31338770|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56547533|114266750462|25|12|1992|18|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2535681||0|0|31338753|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56547554|113199413705|6|11|1970|40|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2535681||0|0|31338753|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56547623|119309680600|6|8|1993|17|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2535681||0|0|31338753|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56547642|110783854322|16|11|1991|19|M|0|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2535681||0|0|31338753|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56548177|122157767907|14|10|1988|22|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2535681||0|0|31338753|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56547685|112595438467|11|2|1994|16|F|0|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2535681||0|0|31338753|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56548121|119309579390|28|8|1987|23|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2535681||0|0|31338753|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56547774|113199415082|2|6|1992|18|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2535681||0|0|31338753|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56547799|119309239963|7|9|1989|21|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2535681||0|0|31338753|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56547808|114803907470|21|8|1992|18|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2535681||0|0|31338753|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56547834|111613981804|25|9|1991|19|M|0|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2535681||0|0|31338753|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49362012|110104949537|20|11|1991|19|M|5|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2283174||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49362275|113274785368|10|7|1991|19|M|5|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2283174||0|0|31269875|31|MG|3162450|2|2||||0|0|0|0|1|2|1
